Insertion_Date,Report_Narrative,Indicator_IP,Ref_ID,Threat_Family,Source_Platform
2025-10-20 01:43:50,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.7,9232,Email_Blocked,Firewall
2025-10-20 00:41:34,User svc_account authenticated successfully via service 8575.,192.168.1.9,4897,Auth_Fail,SIEM
2025-10-20 00:20:48,User admin_corp authenticated successfully via service 8896.,192.168.1.10,7675,Auth_Fail,Proxy
2025-10-20 00:41:38,User user_a authenticated successfully via service 8628.,192.168.1.2,9841,Network_Conn,EDR
2025-10-20 00:20:50,User svc_account authenticated successfully via service 8164.,192.168.1.5,7763,Network_Conn,SIEM
2025-10-20 00:20:51,User guest_ext authenticated successfully via service 8618.,203.0.113.4,3482,Network_Conn,Proxy
2025-10-20 00:41:44,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.10,5777,Email_Blocked,Proxy
2025-10-20 00:20:53,User admin_corp authenticated successfully via service 8113.,192.168.1.8,8275,Auth_Fail,EDR
2025-10-20 01:44:30,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.3,7549,Email_Blocked,EDR
2025-10-20 01:02:45,User svc_account authenticated successfully via service 8436.,192.168.1.1,5628,Network_Conn,Firewall
2025-10-20 01:02:48,"Inbound email flagged as spear phishing, potentially delivering QakBot.",203.0.113.1,8262,Email_Blocked,EDR
2025-10-20 01:44:45,"Inbound email flagged as spear phishing, potentially delivering QakBot.",192.168.1.6,2541,Email_Blocked,Firewall
2025-10-20 00:41:56,User guest_ext authenticated successfully via service 8094.,203.0.113.2,8072,Network_Conn,Proxy
2025-10-20 00:20:59,User guest_ext authenticated successfully via service 8517.,203.0.113.4,3118,Network_Conn,SIEM
2025-10-20 01:03:00,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,192.168.1.7,5660,Vulnerability_Scan,SIEM
2025-10-20 01:03:03,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 5940d2f02a6ea3c3.,203.0.113.3,7872,File_Write,EDR
2025-10-20 01:45:10,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,192.168.1.3,5065,Vulnerability_Scan,Firewall
2025-10-20 01:45:15,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,192.168.1.5,9396,Vulnerability_Scan,SIEM
2025-10-20 01:24:16,"Inbound email flagged as spear phishing, potentially delivering LockBit.",203.0.113.1,5342,Email_Blocked,EDR
2025-10-20 00:42:10,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.2,2747,Email_Blocked,Proxy
2025-10-20 01:03:18,User user_a authenticated successfully via service 8755.,192.168.1.8,9649,Network_Conn,SIEM
2025-10-20 01:45:35,Suspicious activity: WIZARD SPIDER executed Clop malware. File hash is 3c4bebe1064d6697.,192.168.1.1,6018,File_Write,EDR
2025-10-20 00:42:16,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,203.0.113.4,6830,Vulnerability_Scan,SIEM
2025-10-20 01:45:45,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,203.0.113.2,3661,Vulnerability_Scan,Proxy
2025-10-20 01:03:30,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,192.168.1.9,5144,Vulnerability_Scan,Proxy
2025-10-20 00:21:11,Suspicious activity: Mustang Panda executed LockBit malware. File hash is 4d0a72d60b677152.,203.0.113.4,3217,File_Write,EDR
2025-10-20 01:24:48,Suspicious activity: APT29 executed TrickBot malware. File hash is 25e21605cae68ea7.,192.168.1.9,1717,File_Write,EDR
2025-10-20 00:42:26,User svc_account authenticated successfully via service 8361.,192.168.1.7,8041,Network_Conn,SIEM
2025-10-20 00:42:28,User user_a authenticated successfully via service 8201.,192.168.1.5,8877,Network_Conn,EDR
2025-10-20 01:25:00,"Inbound email flagged as spear phishing, potentially delivering LockBit.",203.0.113.5,7641,Email_Blocked,SIEM
2025-10-20 00:21:16,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,192.168.1.1,6398,Vulnerability_Scan,Firewall
2025-10-20 00:21:17,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.4,4612,Email_Blocked,EDR
2025-10-20 00:21:18,User guest_ext authenticated successfully via service 8974.,203.0.113.5,6734,Network_Conn,Firewall
2025-10-20 00:21:19,"Inbound email flagged as spear phishing, potentially delivering QakBot.",192.168.1.4,5591,Email_Blocked,EDR
2025-10-20 01:25:20,User admin_corp authenticated successfully via service 8051.,192.168.1.5,3372,Network_Conn,Firewall
2025-10-20 01:04:03,User admin_corp authenticated successfully via service 8950.,203.0.113.5,1532,Auth_Fail,Proxy
2025-10-20 01:25:28,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,192.168.1.9,1922,Vulnerability_Scan,Proxy
2025-10-20 00:21:23,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,192.168.1.4,4311,Vulnerability_Scan,Firewall
2025-10-20 01:25:36,"Inbound email flagged as spear phishing, potentially delivering QakBot.",192.168.1.10,8002,Email_Blocked,Firewall
2025-10-20 00:42:50,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,192.168.1.10,7193,Vulnerability_Scan,SIEM
2025-10-20 01:47:10,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Mustang Panda source.,192.168.1.6,5133,Vulnerability_Scan,Proxy
2025-10-20 00:42:54,User guest_ext authenticated successfully via service 8666.,192.168.1.9,9261,Auth_Fail,SIEM
2025-10-20 01:47:20,User svc_account authenticated successfully via service 8160.,203.0.113.5,2572,Auth_Fail,Firewall
2025-10-20 00:42:58,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,192.168.1.8,6514,Vulnerability_Scan,EDR
2025-10-20 01:47:30,User admin_corp authenticated successfully via service 8227.,192.168.1.3,3382,Auth_Fail,Proxy
2025-10-20 01:04:33,User svc_account authenticated successfully via service 8771.,192.168.1.8,3588,Network_Conn,EDR
2025-10-20 01:26:08,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is 172604c1c30863fa.,192.168.1.1,8240,File_Write,EDR
2025-10-20 01:26:12,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is edaee259ee87302e.,192.168.1.3,6171,File_Write,Firewall
2025-10-20 00:43:08,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,192.168.1.3,2383,Vulnerability_Scan,EDR
2025-10-20 01:47:55,Suspicious activity: FIN7 executed LockBit malware. File hash is 234509b88322e0b7.,192.168.1.7,6261,File_Write,Firewall
2025-10-20 00:43:12,User user_a authenticated successfully via service 8538.,203.0.113.4,2396,Auth_Fail,Firewall
2025-10-20 01:04:51,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 922743996e1922df.,192.168.1.6,5971,File_Write,Proxy
2025-10-20 00:21:38,"Inbound email flagged as spear phishing, potentially delivering QakBot.",203.0.113.5,2489,Email_Blocked,EDR
2025-10-20 00:43:18,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.6,9618,Email_Blocked,EDR
2025-10-20 00:43:20,User user_a authenticated successfully via service 8466.,203.0.113.5,1968,Auth_Fail,Firewall
2025-10-20 00:43:22,"Inbound email flagged as spear phishing, potentially delivering QakBot.",203.0.113.4,2955,Email_Blocked,EDR
2025-10-20 00:21:42,User user_a authenticated successfully via service 8781.,192.168.1.5,1408,Auth_Fail,EDR
2025-10-20 01:26:52,Suspicious activity: Lazarus Group executed LockBit malware. File hash is 48d8b5559bffd630.,203.0.113.4,1019,File_Write,EDR
2025-10-20 00:43:28,User guest_ext authenticated successfully via service 8232.,203.0.113.5,5850,Auth_Fail,EDR
2025-10-20 00:21:45,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Mustang Panda source.,192.168.1.10,9482,Vulnerability_Scan,Proxy
2025-10-20 00:43:32,User guest_ext authenticated successfully via service 8675.,203.0.113.3,3292,Network_Conn,Proxy
2025-10-20 01:05:21,User svc_account authenticated successfully via service 8618.,192.168.1.4,8982,Network_Conn,EDR
2025-10-20 01:05:24,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.3,1453,Email_Blocked,SIEM
2025-10-20 01:27:16,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.2,9487,Email_Blocked,EDR
2025-10-20 01:49:10,User admin_corp authenticated successfully via service 8548.,203.0.113.3,6211,Auth_Fail,Firewall
2025-10-20 01:05:33,User svc_account authenticated successfully via service 8120.,192.168.1.3,6847,Network_Conn,EDR
2025-10-20 01:49:20,"Inbound email flagged as spear phishing, potentially delivering QakBot.",192.168.1.10,5591,Email_Blocked,SIEM
2025-10-20 01:05:39,"Inbound email flagged as spear phishing, potentially delivering LockBit.",203.0.113.5,9515,Email_Blocked,Proxy
2025-10-20 01:27:36,User svc_account authenticated successfully via service 8457.,203.0.113.2,4123,Auth_Fail,Firewall
2025-10-20 01:49:35,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,192.168.1.8,7058,Vulnerability_Scan,Proxy
2025-10-20 01:27:44,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,192.168.1.7,5128,Vulnerability_Scan,Proxy
2025-10-20 01:27:48,Suspicious activity: APT29 executed QakBot malware. File hash is 919fe14c33d27069.,192.168.1.7,8230,File_Write,EDR
2025-10-20 00:21:58,Suspicious activity: FIN7 executed QakBot malware. File hash is a80d3b5367d6db4e.,192.168.1.2,5848,File_Write,EDR
2025-10-20 01:05:57,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,192.168.1.3,4284,Vulnerability_Scan,Firewall
2025-10-20 00:22:00,Suspicious activity: APT29 executed Emotet malware. File hash is 40888f690f0c4e26.,203.0.113.1,3762,File_Write,SIEM
2025-10-20 01:50:05,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,192.168.1.10,8456,Vulnerability_Scan,SIEM
2025-10-20 01:28:08,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is 118c1bd394addba5.,192.168.1.9,4624,File_Write,Proxy
2025-10-20 00:44:06,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.2,3381,Email_Blocked,EDR
2025-10-20 00:44:08,Suspicious activity: FIN7 executed TrickBot malware. File hash is 2244b864861dda4b.,192.168.1.8,8986,File_Write,Firewall
2025-10-20 00:44:10,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.3,4658,Email_Blocked,SIEM
2025-10-20 01:28:24,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,192.168.1.3,3468,Vulnerability_Scan,EDR
2025-10-20 00:22:07,Suspicious activity: APT29 executed Emotet malware. File hash is c9db06c9681b2ee8.,203.0.113.3,5615,File_Write,Firewall
2025-10-20 01:28:32,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is 15d60646ad9fa728.,203.0.113.3,9186,File_Write,Firewall
2025-10-20 00:44:18,Suspicious activity: Mustang Panda executed Clop malware. File hash is 90fc908d63069301.,192.168.1.4,1379,File_Write,SIEM
2025-10-20 01:50:50,User admin_corp authenticated successfully via service 8133.,203.0.113.5,5425,Network_Conn,SIEM
2025-10-20 01:50:55,Suspicious activity: Lazarus Group executed Clop malware. File hash is 71b04f6a8ded6515.,192.168.1.10,2396,File_Write,Proxy
2025-10-20 00:44:24,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.5,7444,Email_Blocked,Proxy
2025-10-20 00:44:26,User guest_ext authenticated successfully via service 8815.,192.168.1.3,3547,Network_Conn,SIEM
2025-10-20 00:44:28,Suspicious activity: FIN7 executed QakBot malware. File hash is 1f048e485a1838d6.,203.0.113.2,1881,File_Write,EDR
2025-10-20 01:06:45,Suspicious activity: FIN7 executed Emotet malware. File hash is ff9b4e201980bd66.,192.168.1.1,5571,File_Write,SIEM
2025-10-20 00:22:16,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,192.168.1.4,8790,Vulnerability_Scan,SIEM
2025-10-20 01:29:08,Suspicious activity: FIN7 executed QakBot malware. File hash is 39b5374f35919367.,203.0.113.1,1544,File_Write,EDR
2025-10-20 00:44:36,"Inbound email flagged as spear phishing, potentially delivering Emotet.",203.0.113.3,6344,Email_Blocked,Proxy
2025-10-20 01:29:16,Suspicious activity: Mustang Panda executed Clop malware. File hash is 090eb536bb702d94.,192.168.1.7,8355,File_Write,EDR
2025-10-20 00:22:20,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,203.0.113.1,2030,Vulnerability_Scan,Firewall
2025-10-20 00:44:42,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.10,7485,Email_Blocked,Firewall
2025-10-20 01:07:06,User svc_account authenticated successfully via service 8338.,203.0.113.4,6394,Auth_Fail,Firewall
2025-10-20 00:44:46,User admin_corp authenticated successfully via service 8382.,192.168.1.7,6412,Auth_Fail,EDR
2025-10-20 00:22:24,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.6,3793,Email_Blocked,SIEM
2025-10-20 00:44:50,User admin_corp authenticated successfully via service 8314.,192.168.1.2,3370,Auth_Fail,SIEM
2025-10-20 01:29:44,User guest_ext authenticated successfully via service 8645.,203.0.113.2,4034,Auth_Fail,EDR
2025-10-20 01:29:48,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,192.168.1.2,9408,Vulnerability_Scan,EDR
2025-10-20 00:22:28,Suspicious activity: Mustang Panda executed Emotet malware. File hash is 24592da27e75da22.,203.0.113.2,4968,File_Write,Proxy
2025-10-20 01:07:27,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,203.0.113.4,6744,Vulnerability_Scan,SIEM
2025-10-20 01:07:30,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.10,2881,Email_Blocked,EDR
2025-10-20 01:52:35,"Inbound email flagged as spear phishing, potentially delivering QakBot.",192.168.1.2,4639,Email_Blocked,Firewall
2025-10-20 01:52:40,User user_a authenticated successfully via service 8446.,203.0.113.4,9383,Auth_Fail,SIEM
2025-10-20 01:52:45,"Inbound email flagged as spear phishing, potentially delivering LockBit.",203.0.113.3,2632,Email_Blocked,Proxy
2025-10-20 01:07:42,"Inbound email flagged as spear phishing, potentially delivering QakBot.",203.0.113.2,2240,Email_Blocked,SIEM
2025-10-20 00:45:10,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is deef42438554e9dc.,192.168.1.10,5883,File_Write,Proxy
2025-10-20 01:30:24,User guest_ext authenticated successfully via service 8401.,192.168.1.3,8542,Network_Conn,SIEM
2025-10-20 00:45:14,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,203.0.113.4,9545,Vulnerability_Scan,SIEM
2025-10-20 01:30:32,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,192.168.1.10,7164,Vulnerability_Scan,Firewall
2025-10-20 00:22:39,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.3,2549,Email_Blocked,Firewall
2025-10-20 00:22:40,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,192.168.1.10,1256,Vulnerability_Scan,EDR
2025-10-20 00:22:41,User guest_ext authenticated successfully via service 8706.,203.0.113.4,4302,Auth_Fail,EDR
2025-10-20 01:08:06,User guest_ext authenticated successfully via service 8641.,203.0.113.4,9722,Network_Conn,EDR
2025-10-20 00:45:26,User user_a authenticated successfully via service 8531.,203.0.113.1,4410,Network_Conn,EDR
2025-10-20 01:53:40,User user_a authenticated successfully via service 8339.,203.0.113.4,4653,Auth_Fail,SIEM
2025-10-20 00:22:45,User guest_ext authenticated successfully via service 8047.,192.168.1.6,8334,Auth_Fail,SIEM
2025-10-20 01:31:04,User user_a authenticated successfully via service 8047.,192.168.1.2,3726,Auth_Fail,EDR
2025-10-20 01:31:08,User guest_ext authenticated successfully via service 8215.,192.168.1.2,8902,Network_Conn,Firewall
2025-10-20 01:08:24,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,192.168.1.10,2324,Vulnerability_Scan,Proxy
2025-10-20 00:45:38,"Inbound email flagged as spear phishing, potentially delivering Clop.",203.0.113.1,6610,Email_Blocked,SIEM
2025-10-20 01:54:10,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,192.168.1.1,8477,Vulnerability_Scan,Firewall
2025-10-20 01:08:33,User user_a authenticated successfully via service 8269.,192.168.1.4,5517,Auth_Fail,Firewall
2025-10-20 01:54:20,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,203.0.113.1,9618,Vulnerability_Scan,EDR
2025-10-20 00:45:46,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,192.168.1.10,7640,Vulnerability_Scan,Firewall
2025-10-20 01:08:42,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,192.168.1.2,2125,Vulnerability_Scan,EDR
2025-10-20 01:08:45,User guest_ext authenticated successfully via service 8557.,192.168.1.5,4192,Auth_Fail,Proxy
